# Time-averaged data for fix aveIp
# TimeStep c_Ip
81940000 -0.391303
81950000 -0.390917
81960000 -0.390282
81970000 -0.390368
81980000 -0.389659
81990000 -0.389491
82000000 -0.389313
82010000 -0.388547
82020000 -0.388615
82030000 -0.387961
82040000 -0.387405
82050000 -0.38737
82060000 -0.386931
82070000 -0.386418
82080000 -0.386093
82090000 -0.384742
82100000 -0.384647
82110000 -0.383957
82120000 -0.383133
82130000 -0.382637
82140000 -0.38197
82150000 -0.381615
82160000 -0.381006
82170000 -0.380296
82180000 -0.379949
82190000 -0.37949
82200000 -0.378906
82210000 -0.37805
82220000 -0.37737
82230000 -0.37685
82240000 -0.376339
82250000 -0.375368
82260000 -0.375177
82270000 -0.374167
82280000 -0.374058
82290000 -0.373336
82300000 -0.372799
82310000 -0.372259
82320000 -0.372154
82330000 -0.371571
82340000 -0.370196
82350000 -0.369777
82360000 -0.369315
82370000 -0.368668
82380000 -0.368208
82390000 -0.367056
82400000 -0.366737
82410000 -0.365525
82420000 -0.364851
82430000 -0.364289
82440000 -0.363555
82450000 -0.362623
82460000 -0.36221
82470000 -0.361248
82480000 -0.360014
82490000 -0.359236
82500000 -0.358358
82510000 -0.357117
82520000 -0.356103
82530000 -0.355351
82540000 -0.355045
82550000 -0.353753
82560000 -0.35291
82570000 -0.351969
82580000 -0.351009
82590000 -0.35
82600000 -0.349047
82610000 -0.348416
82620000 -0.347169
82630000 -0.34586
82640000 -0.345402
82650000 -0.34424
82660000 -0.343075
82670000 -0.341811
82680000 -0.340974
82690000 -0.339442
82700000 -0.338369
82710000 -0.337579
82720000 -0.336647
82730000 -0.335016
82740000 -0.334004
82750000 -0.333052
82760000 -0.332019
82770000 -0.330904
82780000 -0.329529
82790000 -0.328397
82800000 -0.327061
82810000 -0.326264
82820000 -0.325162
82830000 -0.323495
82840000 -0.322784
82850000 -0.321161
82860000 -0.31946
82870000 -0.3183
82880000 -0.317272
82890000 -0.315906
82900000 -0.314495
82910000 -0.313172
82920000 -0.312047
82930000 -0.310522
82940000 -0.309215
82950000 -0.307039
82960000 -0.306063
82970000 -0.304935
82980000 -0.303918
82990000 -0.302221
83000000 -0.300824
83010000 -0.299263
83020000 -0.297489
83030000 -0.296305
83040000 -0.295177
83050000 -0.293137
83060000 -0.291474
83070000 -0.290379
83080000 -0.287976
83090000 -0.286626
83100000 -0.285092
83110000 -0.283714
83120000 -0.281496
83130000 -0.280616
83140000 -0.278766
83150000 -0.277301
83160000 -0.275327
83170000 -0.273253
83180000 -0.271322
83190000 -0.269856
83200000 -0.268844
83210000 -0.266341
83220000 -0.264991
83230000 -0.262929
83240000 -0.261662
83250000 -0.259187
83260000 -0.257459
83270000 -0.255489
83280000 -0.253646
83290000 -0.252113
83300000 -0.250053
83310000 -0.247818
83320000 -0.245374
83330000 -0.244252
83340000 -0.242509
83350000 -0.2406
83360000 -0.237513
83370000 -0.236145
83380000 -0.234344
83390000 -0.232355
83400000 -0.229812
83410000 -0.22829
83420000 -0.225792
83430000 -0.223575
83440000 -0.221646
83450000 -0.22017
83460000 -0.217217
83470000 -0.215156
83480000 -0.212801
83490000 -0.211398
83500000 -0.208334
83510000 -0.20705
83520000 -0.20455
83530000 -0.202874
83540000 -0.199836
83550000 -0.197809
83560000 -0.194723
83570000 -0.193646
83580000 -0.190338
83590000 -0.187795
83600000 -0.185622
83610000 -0.18315
83620000 -0.18099
83630000 -0.177957
83640000 -0.175792
83650000 -0.172975
83660000 -0.170348
83670000 -0.168871
83680000 -0.165991
83690000 -0.163271
83700000 -0.160217
83710000 -0.158389
83720000 -0.154837
83730000 -0.152678
83740000 -0.149095
83750000 -0.147253
83760000 -0.145241
83770000 -0.142022
83780000 -0.139033
83790000 -0.136639
83800000 -0.133773
83810000 -0.131425
83820000 -0.128017
83830000 -0.126616
83840000 -0.122849
83850000 -0.119698
83860000 -0.117298
83870000 -0.11558
83880000 -0.112358
83890000 -0.109994
83900000 -0.107368
83910000 -0.103984
83920000 -0.102252
83930000 -0.0992289
83940000 -0.0965811
83950000 -0.0948145
83960000 -0.0904316
83970000 -0.0886436
83980000 -0.0855141
83990000 -0.0831472
84000000 -0.0808233
84010000 -0.0776418
84020000 -0.0747568
84030000 -0.0740231
84040000 -0.0714979
84050000 -0.068953
84060000 -0.065829
84070000 -0.064062
84080000 -0.0621908
84090000 -0.0585953
84100000 -0.0569927
84110000 -0.0549103
84120000 -0.0522742
84130000 -0.0505651
84140000 -0.0478045
84150000 -0.0464698
84160000 -0.0433324
84170000 -0.0422158
84180000 -0.0399775
84190000 -0.0379866
84200000 -0.0367952
84210000 -0.0346808
84220000 -0.0327655
84230000 -0.0311949
84240000 -0.0297078
84250000 -0.0278519
84260000 -0.0260499
84270000 -0.0254105
84280000 -0.0241686
84290000 -0.0225074
84300000 -0.0209433
84310000 -0.0193991
84320000 -0.0184673
84330000 -0.0169655
84340000 -0.0165166
84350000 -0.014952
84360000 -0.0136033
84370000 -0.0125105
84380000 -0.0122008
84390000 -0.011433
84400000 -0.0107312
84410000 -0.00927432
84420000 -0.0087389
84430000 -0.00817858
84440000 -0.00787116
84450000 -0.00681891
84460000 -0.00615184
84470000 -0.00569384
84480000 -0.00514469
84490000 -0.00474109
84500000 -0.00434867
84510000 -0.00387949
84520000 -0.00368173
84530000 -0.00323322
84540000 -0.00292018
84550000 -0.00250033
84560000 -0.00224148
84570000 -0.00212607
84580000 -0.00197068
84590000 -0.00162924
84600000 -0.00165676
84610000 -0.00137254
84620000 -0.00128363
84630000 -0.00118595
84640000 -0.00119216
84650000 -0.000928071
84660000 -0.000888723
84670000 -0.000830251
84680000 -0.000875874
84690000 -0.000795345
84700000 -0.000678862
84710000 -0.000544139
84720000 -0.000574255
84730000 -0.000440586
84740000 -0.000329548
84750000 -0.000343062
84760000 -0.000300203
84770000 -0.000173689
84780000 3.45086e-05
84790000 -0.000110716
84800000 -5.24337e-06
84810000 -5.35337e-05
84820000 -3.56782e-05
84830000 3.55343e-06
84840000 0.000202865
84850000 0.000148304
84860000 -2.2715e-06
84870000 0.000143161
84880000 -1.3401e-05
84890000 0.000278607
84900000 0.000244583
84910000 0.000337256
84920000 0.000133337
84930000 0.000277381
84940000 0.000303734
84950000 0.000541795
84960000 0.000235584
84970000 0.000442526
84980000 0.000641506
84990000 0.000472593
85000000 0.000630052
85010000 0.00058599
85020000 0.000698726
85030000 0.000578536
85040000 0.00061153
85050000 0.000663518
85060000 0.000571958
85070000 0.000823238
85080000 0.00079898
85090000 0.00106547
85100000 0.00132666
85110000 0.0014047
85120000 0.0016267
85130000 0.0019768
85140000 0.00228906
85150000 0.00243553
85160000 0.00292695
85170000 0.00349788
85180000 0.00440748
85190000 0.00506491
85200000 0.00537666
85210000 0.00592024
85220000 0.0066348
85230000 0.00732795
85240000 0.0077039
85250000 0.00905158
85260000 0.00899392
85270000 0.00950322
85280000 0.0108994
85290000 0.0121533
85300000 0.0128951
85310000 0.0142068
85320000 0.0158661
85330000 0.017349
85340000 0.0182489
85350000 0.018715
85360000 0.0201556
85370000 0.0222296
85380000 0.0239203
85390000 0.0251896
85400000 0.0265286
85410000 0.0275647
85420000 0.0291306
85430000 0.0308912
85440000 0.0323842
85450000 0.0337297
85460000 0.0350974
85470000 0.0384344
85480000 0.0403522
85490000 0.0424244
85500000 0.0432359
85510000 0.0458778
85520000 0.0483491
85530000 0.0504379
85540000 0.0524709
85550000 0.0547218
85560000 0.0565218
85570000 0.0598536
85580000 0.061091
85590000 0.0644654
85600000 0.0664925
85610000 0.0691324
85620000 0.0711891
85630000 0.0734469
85640000 0.0763645
85650000 0.0786795
85660000 0.0815747
85670000 0.084515
85680000 0.0867962
85690000 0.0908339
85700000 0.0915104
85710000 0.0946881
85720000 0.0984449
85730000 0.100453
85740000 0.101755
85750000 0.10586
85760000 0.107371
85770000 0.110723
85780000 0.113204
85790000 0.116096
85800000 0.118666
85810000 0.12153
85820000 0.124982
85830000 0.127565
85840000 0.130369
85850000 0.131909
85860000 0.134641
85870000 0.138034
85880000 0.140311
85890000 0.143926
85900000 0.146047
85910000 0.147999
85920000 0.150298
85930000 0.153366
85940000 0.155909
85950000 0.158659
85960000 0.161704
85970000 0.16457
85980000 0.166317
85990000 0.169118
86000000 0.171387
86010000 0.174282
86020000 0.177368
86030000 0.17971
86040000 0.181675
86050000 0.183424
86060000 0.186569
86070000 0.188911
86080000 0.191166
86090000 0.193416
86100000 0.196353
86110000 0.199016
86120000 0.199799
86130000 0.203157
86140000 0.204842
86150000 0.207713
86160000 0.209939
86170000 0.21238
86180000 0.21449
86190000 0.216489
86200000 0.218859
86210000 0.221067
86220000 0.223118
86230000 0.225467
86240000 0.2277
86250000 0.229123
86260000 0.23142
86270000 0.233574
86280000 0.235735
86290000 0.237345
86300000 0.240105
86310000 0.241759
86320000 0.243757
86330000 0.245522
86340000 0.247428
86350000 0.249112
86360000 0.251628
86370000 0.253114
86380000 0.255315
86390000 0.257162
86400000 0.258809
86410000 0.260518
86420000 0.2622
86430000 0.264335
86440000 0.265894
86450000 0.26817
86460000 0.270023
86470000 0.271961
86480000 0.273352
86490000 0.274976
86500000 0.276074
86510000 0.278085
86520000 0.279615
86530000 0.28156
86540000 0.283173
86550000 0.285184
86560000 0.28666
86570000 0.288617
86580000 0.289319
86590000 0.290859
86600000 0.292895
86610000 0.294259
86620000 0.295597
86630000 0.296998
86640000 0.299124
86650000 0.300518
86660000 0.302475
86670000 0.303262
86680000 0.30457
86690000 0.306389
86700000 0.307733
86710000 0.309209
86720000 0.31075
86730000 0.3124
86740000 0.313025
86750000 0.31494
86760000 0.316122
86770000 0.317498
86780000 0.319077
86790000 0.32011
86800000 0.321502
86810000 0.322544
86820000 0.323903
86830000 0.325025
86840000 0.326799
86850000 0.32761
86860000 0.329105
86870000 0.3304
86880000 0.331365
86890000 0.333062
86900000 0.333852
86910000 0.335248
86920000 0.336145
86930000 0.337594
86940000 0.33875
86950000 0.339823
86960000 0.340558
86970000 0.341662
86980000 0.342543
86990000 0.343884
87000000 0.345134
87010000 0.346044
87020000 0.346553
87030000 0.34789
87040000 0.349377
87050000 0.350029
87060000 0.351614
87070000 0.352314
87080000 0.353186
87090000 0.354154
87100000 0.354946
87110000 0.355922
87120000 0.356882
87130000 0.358111
87140000 0.358735
87150000 0.359583
87160000 0.360539
87170000 0.361141
87180000 0.362531
87190000 0.363188
87200000 0.364034
87210000 0.364904
87220000 0.36599
87230000 0.366476
87240000 0.36731
87250000 0.368536
87260000 0.369414
87270000 0.370035
87280000 0.370851
87290000 0.372077
87300000 0.372138
87310000 0.372811
87320000 0.373502
87330000 0.374397
87340000 0.374878
87350000 0.37577
87360000 0.376058
87370000 0.37699
87380000 0.37756
87390000 0.378132
87400000 0.378922
87410000 0.37949
87420000 0.38007
87430000 0.380333
87440000 0.381157
87450000 0.381525
87460000 0.382269
87470000 0.382682
87480000 0.382946
87490000 0.383928
87500000 0.384747
87510000 0.384808
87520000 0.385227
87530000 0.385383
87540000 0.38605
87550000 0.386058
87560000 0.386804
87570000 0.387936
87580000 0.387968
87590000 0.388242
87600000 0.389234
87610000 0.389679
87620000 0.389988
87630000 0.390029
87640000 0.390074
87650000 0.390682
87660000 0.390669
87670000 0.391164
87680000 0.391301
87690000 0.391662
87700000 0.391512
87710000 0.391637
87720000 0.392418
87730000 0.39243
87740000 0.392919
87750000 0.392983
87760000 0.393607
87770000 0.393523
87780000 0.393377
87790000 0.393803
87800000 0.393786
87810000 0.394279
87820000 0.394118
87830000 0.394347
87840000 0.394474
87850000 0.394556
87860000 0.394639
87870000 0.394624
87880000 0.394433
87890000 0.394695
87900000 0.395351
87910000 0.395324
87920000 0.395134
87930000 0.394642
87940000 0.395418
87950000 0.395271
87960000 0.395307
87970000 0.39508
87980000 0.395407
87990000 0.395206
88000000 0.395149
88010000 0.39541
88020000 0.395287
88030000 0.395287
88040000 0.39474
88050000 0.3948
88060000 0.394722
88070000 0.394524
88080000 0.394948
88090000 0.394457
88100000 0.394488
88110000 0.394236
88120000 0.394078
88130000 0.393949
88140000 0.39361
88150000 0.393731
88160000 0.392746
88170000 0.392734
88180000 0.392895
88190000 0.392241
88200000 0.392697
88210000 0.392196
88220000 0.391855
88230000 0.391429
88240000 0.391491
88250000 0.390737
88260000 0.390352
88270000 0.390043
88280000 0.389475
88290000 0.389403
88300000 0.388243
88310000 0.388227
88320000 0.387973
88330000 0.387926
88340000 0.387591
88350000 0.387528
88360000 0.386482
88370000 0.38594
88380000 0.385289
88390000 0.384897
88400000 0.38405
88410000 0.384054
88420000 0.383613
88430000 0.383312
88440000 0.382645
88450000 0.382957
88460000 0.382414
88470000 0.381878
88480000 0.381035
88490000 0.380227
88500000 0.379646
88510000 0.378916
88520000 0.378629
88530000 0.378035
88540000 0.377097
88550000 0.376786
88560000 0.376126
88570000 0.375821
88580000 0.374492
88590000 0.373778
88600000 0.373425
88610000 0.372528
88620000 0.371375
88630000 0.371083
88640000 0.370272
88650000 0.369955
88660000 0.368695
88670000 0.367751
88680000 0.366877
88690000 0.366341
88700000 0.365708
88710000 0.36487
88720000 0.364024
88730000 0.363264
88740000 0.361902
88750000 0.361178
88760000 0.360634
88770000 0.359775
88780000 0.359083
88790000 0.358231
88800000 0.356803
88810000 0.35663
88820000 0.355765
88830000 0.354165
88840000 0.354019
88850000 0.352374
88860000 0.351683
88870000 0.351236
88880000 0.349924
88890000 0.348556
88900000 0.347709
88910000 0.346425
88920000 0.345474
88930000 0.344526
88940000 0.343796
88950000 0.343076
88960000 0.341545
88970000 0.341012
88980000 0.339311
88990000 0.338739
89000000 0.336685
89010000 0.335433
89020000 0.33463
89030000 0.333794
89040000 0.332568
89050000 0.331432
89060000 0.330013
89070000 0.329109
89080000 0.32734
89090000 0.326223
89100000 0.32498
89110000 0.324147
89120000 0.322278
89130000 0.321398
89140000 0.320127
89150000 0.318237
89160000 0.317745
89170000 0.316564
89180000 0.315208
89190000 0.313534
89200000 0.312052
89210000 0.310857
89220000 0.308954
89230000 0.307959
89240000 0.306965
89250000 0.305212
89260000 0.303665
89270000 0.302751
89280000 0.300642
89290000 0.299353
89300000 0.297957
89310000 0.296567
89320000 0.295014
89330000 0.293272
89340000 0.291659
89350000 0.290631
89360000 0.288629
89370000 0.287272
89380000 0.28528
89390000 0.283997
89400000 0.282353
89410000 0.280704
89420000 0.278668
89430000 0.27726
89440000 0.275452
89450000 0.274122
89460000 0.2728
89470000 0.270383
89480000 0.26849
89490000 0.266797
89500000 0.265193
89510000 0.262921
89520000 0.261782
89530000 0.259668
89540000 0.257767
89550000 0.255653
89560000 0.254614
89570000 0.252426
89580000 0.250172
89590000 0.249043
89600000 0.247166
89610000 0.244761
89620000 0.243053
89630000 0.24084
89640000 0.238931
89650000 0.23676
89660000 0.234354
89670000 0.23289
89680000 0.230455
89690000 0.228423
89700000 0.226481
89710000 0.224187
89720000 0.222033
89730000 0.220137
89740000 0.217883
89750000 0.216664
89760000 0.213388
89770000 0.211755
89780000 0.20943
89790000 0.206311
89800000 0.204402
89810000 0.202144
89820000 0.199494
89830000 0.198378
89840000 0.195592
89850000 0.193568
89860000 0.19111
89870000 0.188737
89880000 0.185636
89890000 0.18355
89900000 0.181257
89910000 0.178521
89920000 0.175919
89930000 0.173276
89940000 0.170375
89950000 0.168702
89960000 0.166389
89970000 0.16348
89980000 0.161064
89990000 0.159161
90000000 0.155635
90010000 0.152063
90020000 0.150971
90030000 0.148643
90040000 0.145571
90050000 0.142792
90060000 0.140969
90070000 0.136859
90080000 0.135116
90090000 0.132194
90100000 0.129462
90110000 0.127018
90120000 0.124655
90130000 0.122809
90140000 0.11887
90150000 0.115615
90160000 0.114044
90170000 0.110745
90180000 0.107963
90190000 0.105518
90200000 0.101798
90210000 0.100156
90220000 0.0970783
90230000 0.0951881
90240000 0.0912668
90250000 0.0885392
90260000 0.0867667
90270000 0.0844748
90280000 0.0822533
90290000 0.0800244
90300000 0.0762907
90310000 0.0742806
90320000 0.0722746
90330000 0.0695449
90340000 0.0670564
90350000 0.0644363
90360000 0.062001
90370000 0.0601554
90380000 0.0578526
90390000 0.0549681
90400000 0.0529253
90410000 0.0520393
90420000 0.0483063
90430000 0.0461746
90440000 0.045054
90450000 0.0428552
90460000 0.0399301
90470000 0.0390369
90480000 0.0372333
90490000 0.0350897
90500000 0.0340803
90510000 0.0317227
90520000 0.0310897
90530000 0.0287266
90540000 0.0268626
90550000 0.0258501
90560000 0.0239955
90570000 0.0228774
90580000 0.0222837
90590000 0.0201045
90600000 0.0186212
90610000 0.0175926
90620000 0.0172788
90630000 0.0154846
90640000 0.0143799
90650000 0.0130792
90660000 0.0124405
90670000 0.0114061
90680000 0.0106872
90690000 0.0104309
90700000 0.00968936
90710000 0.00861393
90720000 0.00775754
90730000 0.00688983
90740000 0.00674317
90750000 0.00602882
90760000 0.0054523
90770000 0.00490655
90780000 0.00447206
90790000 0.00425812
90800000 0.00383695
90810000 0.00343008
90820000 0.00329802
90830000 0.00268617
90840000 0.00281286
90850000 0.00225362
90860000 0.00217609
90870000 0.00197684
90880000 0.00190821
90890000 0.00174944
90900000 0.00166549
90910000 0.00125919
90920000 0.00120343
90930000 0.00127021
90940000 0.00107464
90950000 0.00099806
90960000 0.000747827
90970000 0.000966134
90980000 0.000688657
90990000 0.000744248
91000000 0.000685292
91010000 0.00060507
91020000 0.000450936
91030000 0.000349265
91040000 0.000356716
91050000 0.000328315
91060000 0.000226556
91070000 0.000266171
91080000 -6.96214e-05
91090000 5.38809e-05
91100000 -1.08896e-05
91110000 0.000120437
91120000 2.11131e-05
91130000 -0.000107542
91140000 -9.88389e-05
91150000 -5.35219e-05
91160000 -0.000249936
91170000 -0.000245204
91180000 -0.000330769
91190000 -0.000362574
91200000 -0.000205314
91210000 -0.000431572
91220000 -0.000321666
91230000 -0.000515903
91240000 -0.000463055
91250000 -0.000541526
91260000 -0.00054725
91270000 -0.000625848
91280000 -0.000623314
91290000 -0.000724832
91300000 -0.000646801
91310000 -0.000679307
91320000 -0.000820058
91330000 -0.000691633
91340000 -0.000907455
91350000 -0.0009462
91360000 -0.00100955
91370000 -0.00115361
91380000 -0.001289
91390000 -0.00152721
91400000 -0.00169182
91410000 -0.00206566
91420000 -0.00230603
91430000 -0.00261883
91440000 -0.00338398
91450000 -0.00359945
91460000 -0.00400037
91470000 -0.00436575
91480000 -0.00481165
91490000 -0.00561868
91500000 -0.0060716
91510000 -0.00711754
91520000 -0.00740439
91530000 -0.00838868
91540000 -0.00947493
91550000 -0.0103665
91560000 -0.0113966
91570000 -0.0128193
91580000 -0.0132825
91590000 -0.0141445
91600000 -0.0150424
91610000 -0.0167669
91620000 -0.0182966
91630000 -0.0185527
91640000 -0.0197147
91650000 -0.0212319
91660000 -0.0232513
91670000 -0.0240836
91680000 -0.0258606
91690000 -0.0271322
91700000 -0.0283827
91710000 -0.0299367
91720000 -0.0318877
91730000 -0.0337945
91740000 -0.0358758
91750000 -0.0372489
91760000 -0.0398286
91770000 -0.0411168
91780000 -0.0433486
91790000 -0.0455903
91800000 -0.0469877
91810000 -0.0497161
91820000 -0.0535205
91830000 -0.0551049
91840000 -0.0565764
91850000 -0.0583097
91860000 -0.0618414
91870000 -0.0626377
91880000 -0.066056
91890000 -0.0675031
91900000 -0.0704413
91910000 -0.0731414
91920000 -0.0758735
91930000 -0.0781047
91940000 -0.080795
91950000 -0.0823425
91960000 -0.0854151
91970000 -0.0890747
91980000 -0.090562
91990000 -0.0927233
92000000 -0.0963895
92010000 -0.0985279
92020000 -0.10206
92030000 -0.1042
92040000 -0.106462
92050000 -0.109647
92060000 -0.113
92070000 -0.115421
92080000 -0.117574
92090000 -0.12071
92100000 -0.123573
92110000 -0.1263
92120000 -0.129209
92130000 -0.132074
92140000 -0.134691
92150000 -0.136163
92160000 -0.139201
92170000 -0.141561
92180000 -0.144387
92190000 -0.147654
92200000 -0.150446
92210000 -0.152679
92220000 -0.155492
92230000 -0.158055
92240000 -0.161163
92250000 -0.163369
92260000 -0.165112
92270000 -0.168771
92280000 -0.171406
92290000 -0.173438
92300000 -0.175804
92310000 -0.17839
92320000 -0.180576
92330000 -0.182793
92340000 -0.185589
92350000 -0.188152
92360000 -0.190698
92370000 -0.192692
92380000 -0.194829
92390000 -0.197209
92400000 -0.199665
92410000 -0.201785
92420000 -0.204552
92430000 -0.206541
92440000 -0.208519
92450000 -0.21102
92460000 -0.213748
92470000 -0.215544
92480000 -0.217262
92490000 -0.220396
92500000 -0.222967
92510000 -0.224284
92520000 -0.226495
92530000 -0.228784
92540000 -0.230394
92550000 -0.231756
92560000 -0.234999
92570000 -0.237692
92580000 -0.238256
92590000 -0.240728
92600000 -0.242743
92610000 -0.244943
92620000 -0.245886
92630000 -0.248448
92640000 -0.250635
92650000 -0.252422
92660000 -0.25456
92670000 -0.256468
92680000 -0.258256
92690000 -0.259627
92700000 -0.26174
92710000 -0.263472
92720000 -0.265522
92730000 -0.26707
92740000 -0.269391
92750000 -0.271111
92760000 -0.27268
92770000 -0.27468
92780000 -0.276511
92790000 -0.27741
92800000 -0.279016
92810000 -0.280896
92820000 -0.282754
92830000 -0.284232
92840000 -0.285376
92850000 -0.287488
92860000 -0.289378
92870000 -0.290932
92880000 -0.29258
92890000 -0.293946
92900000 -0.294829
92910000 -0.297106
92920000 -0.298508
92930000 -0.299776
92940000 -0.301451
92950000 -0.303532
92960000 -0.304166
92970000 -0.305965
92980000 -0.306984
92990000 -0.308623
93000000 -0.309929
93010000 -0.311734
93020000 -0.313106
93030000 -0.313975
93040000 -0.315247
93050000 -0.316901
93060000 -0.318253
93070000 -0.319859
93080000 -0.321006
93090000 -0.3223
93100000 -0.323506
93110000 -0.324692
93120000 -0.326067
93130000 -0.327075
93140000 -0.328716
93150000 -0.330005
93160000 -0.330956
93170000 -0.331832
93180000 -0.333403
93190000 -0.334569
93200000 -0.335835
93210000 -0.336876
93220000 -0.33774
93230000 -0.339082
93240000 -0.340448
93250000 -0.341668
93260000 -0.34289
93270000 -0.343701
93280000 -0.345003
93290000 -0.34593
93300000 -0.346719
93310000 -0.34813
93320000 -0.349174
93330000 -0.350162
93340000 -0.351621
93350000 -0.352716
93360000 -0.35334
93370000 -0.354743
93380000 -0.355377
93390000 -0.356498
93400000 -0.357392
93410000 -0.357807
93420000 -0.358669
93430000 -0.359652
93440000 -0.360718
93450000 -0.361596
93460000 -0.362325
93470000 -0.363426
93480000 -0.363775
93490000 -0.365312
93500000 -0.365742
93510000 -0.366179
93520000 -0.367357
93530000 -0.368436
93540000 -0.369249
93550000 -0.369727
93560000 -0.370726
93570000 -0.370726
93580000 -0.371951
93590000 -0.372853
93600000 -0.373459
93610000 -0.374217
93620000 -0.374809
93630000 -0.375408
93640000 -0.375684
93650000 -0.376503
93660000 -0.376991
93670000 -0.377552
93680000 -0.378244
93690000 -0.378721
93700000 -0.379898
93710000 -0.380026
93720000 -0.380408
93730000 -0.380711
93740000 -0.381723
93750000 -0.382044
93760000 -0.382737
93770000 -0.3833
93780000 -0.383589
93790000 -0.384688
93800000 -0.384939
93810000 -0.38496
93820000 -0.385267
93830000 -0.386095
93840000 -0.38636
93850000 -0.38733
93860000 -0.387541
93870000 -0.387979
93880000 -0.3884
93890000 -0.388993
93900000 -0.389061
93910000 -0.389249
93920000 -0.38957
93930000 -0.390411
93940000 -0.390221
93950000 -0.390796
93960000 -0.391445
93970000 -0.391646
93980000 -0.392113
93990000 -0.392032
94000000 -0.392422
94010000 -0.392165
94020000 -0.392749
94030000 -0.393012
94040000 -0.393317
94050000 -0.393629
94060000 -0.393898
94070000 -0.393661
94080000 -0.393882
94090000 -0.393674
94100000 -0.39355
94110000 -0.394502
94120000 -0.394697
94130000 -0.394731
94140000 -0.394873
94150000 -0.394848
94160000 -0.394545
94170000 -0.394169
94180000 -0.394165
94190000 -0.394583
94200000 -0.395428
94210000 -0.394779
94220000 -0.394662
94230000 -0.39496
94240000 -0.39479
94250000 -0.394736
94260000 -0.394664
94270000 -0.39454
94280000 -0.39442
94290000 -0.393929
94300000 -0.394009
94310000 -0.394198
94320000 -0.394065
94330000 -0.393927
94340000 -0.393724
94350000 -0.392845
94360000 -0.392457
94370000 -0.392644
94380000 -0.392417
94390000 -0.392788
94400000 -0.392589
94410000 -0.392676
94420000 -0.39271
94430000 -0.392415
94440000 -0.39263
94450000 -0.392137
94460000 -0.392305
94470000 -0.391477
94480000 -0.391556
94490000 -0.390599
94500000 -0.390749
94510000 -0.389766
94520000 -0.390094
94530000 -0.389967
94540000 -0.38896
94550000 -0.388617
94560000 -0.38792
94570000 -0.387786
94580000 -0.387653
94590000 -0.387545
94600000 -0.387243
94610000 -0.386695
94620000 -0.386352
94630000 -0.385661
94640000 -0.385124
94650000 -0.385016
94660000 -0.384744
94670000 -0.384216
94680000 -0.383288
94690000 -0.382962
94700000 -0.382376
94710000 -0.381888
94720000 -0.381378
94730000 -0.380922
94740000 -0.380263
94750000 -0.380171
94760000 -0.379269
94770000 -0.378949
94780000 -0.37858
94790000 -0.377553
94800000 -0.376853
94810000 -0.375857
94820000 -0.375533
94830000 -0.375159
94840000 -0.374569
94850000 -0.373934
94860000 -0.373541
94870000 -0.372797
94880000 -0.372203
94890000 -0.37169
94900000 -0.370825
94910000 -0.369828
94920000 -0.369098
94930000 -0.368338
94940000 -0.367601
94950000 -0.367201
94960000 -0.366205
94970000 -0.365617
94980000 -0.364906
94990000 -0.3644
95000000 -0.36338
95010000 -0.363497
95020000 -0.361515
95030000 -0.360994
95040000 -0.360239
95050000 -0.35953
95060000 -0.359055
95070000 -0.358129
95080000 -0.357054
95090000 -0.3563
95100000 -0.354847
95110000 -0.354499
95120000 -0.353639
95130000 -0.352986
95140000 -0.351667
95150000 -0.350529
95160000 -0.349973
95170000 -0.348651
95180000 -0.34718
95190000 -0.346694
95200000 -0.345726
95210000 -0.345157
95220000 -0.344066
95230000 -0.343073
95240000 -0.342059
95250000 -0.340841
95260000 -0.339887
95270000 -0.338704
95280000 -0.337519
95290000 -0.336218
95300000 -0.335036
95310000 -0.333897
95320000 -0.332754
95330000 -0.331853
95340000 -0.330442
95350000 -0.329245
95360000 -0.327938
95370000 -0.32688
95380000 -0.325579
95390000 -0.32452
95400000 -0.323005
95410000 -0.321302
95420000 -0.320328
95430000 -0.318573
95440000 -0.317775
95450000 -0.316396
95460000 -0.314725
95470000 -0.313888
95480000 -0.312543
95490000 -0.311202
95500000 -0.309972
95510000 -0.308403
95520000 -0.307235
95530000 -0.305689
95540000 -0.304397
95550000 -0.302645
95560000 -0.301043
95570000 -0.299785
95580000 -0.298608
95590000 -0.296552
95600000 -0.294784
95610000 -0.29393
95620000 -0.292702
95630000 -0.290793
95640000 -0.289032
95650000 -0.287792
95660000 -0.286362
95670000 -0.284315
95680000 -0.282395
95690000 -0.281347
95700000 -0.278541
95710000 -0.277528
95720000 -0.275796
95730000 -0.27376
95740000 -0.272492
95750000 -0.271028
95760000 -0.269265
95770000 -0.267532
95780000 -0.265975
95790000 -0.263894
95800000 -0.26212
95810000 -0.260487
95820000 -0.258192
95830000 -0.256936
95840000 -0.254494
95850000 -0.25323
95860000 -0.252158
95870000 -0.249301
95880000 -0.246533
95890000 -0.2451
95900000 -0.243774
95910000 -0.241515
95920000 -0.239552
95930000 -0.236887
95940000 -0.235575
95950000 -0.233477
95960000 -0.231309
95970000 -0.229342
95980000 -0.227489
95990000 -0.22515
96000000 -0.222455
96010000 -0.220833
96020000 -0.218814
96030000 -0.216291
96040000 -0.214579
96050000 -0.212897
96060000 -0.210064
96070000 -0.208032
96080000 -0.206267
96090000 -0.2029
96100000 -0.201032
96110000 -0.199267
96120000 -0.196244
96130000 -0.194397
96140000 -0.191362
96150000 -0.188936
96160000 -0.186791
