# Time-averaged data for fix aveIm
# TimeStep c_Im
14240000 -0.239857
14250000 -0.237741
14260000 -0.2353
14270000 -0.233161
14280000 -0.231259
14290000 -0.228615
14300000 -0.226229
14310000 -0.225056
14320000 -0.223431
14330000 -0.220803
14340000 -0.21846
14350000 -0.216545
14360000 -0.214889
14370000 -0.212005
14380000 -0.209725
14390000 -0.207621
14400000 -0.204437
14410000 -0.202978
14420000 -0.201046
14430000 -0.198513
14440000 -0.196039
14450000 -0.193749
14460000 -0.19042
14470000 -0.188794
14480000 -0.186649
14490000 -0.183714
14500000 -0.18212
14510000 -0.180016
14520000 -0.177144
14530000 -0.174262
14540000 -0.171222
14550000 -0.169508
14560000 -0.167349
14570000 -0.164778
14580000 -0.162563
14590000 -0.159945
14600000 -0.155736
14610000 -0.153617
14620000 -0.151209
14630000 -0.148776
14640000 -0.146729
14650000 -0.143504
14660000 -0.140481
14670000 -0.138795
14680000 -0.134955
14690000 -0.132664
14700000 -0.130031
14710000 -0.127547
14720000 -0.125318
14730000 -0.12237
14740000 -0.118872
14750000 -0.117108
14760000 -0.113496
14770000 -0.11135
14780000 -0.108622
14790000 -0.10593
14800000 -0.103391
14810000 -0.100307
14820000 -0.0974334
14830000 -0.0951566
14840000 -0.0930091
14850000 -0.0893133
14860000 -0.0866461
14870000 -0.0848705
14880000 -0.0814976
14890000 -0.078789
14900000 -0.0770075
14910000 -0.0735539
14920000 -0.0719386
14930000 -0.0698443
14940000 -0.0679613
14950000 -0.0647966
14960000 -0.0633362
14970000 -0.060297
14980000 -0.0579419
14990000 -0.0558769
15000000 -0.0540544
15010000 -0.0521548
15020000 -0.0499008
15030000 -0.0469453
15040000 -0.0461299
15050000 -0.0443692
15060000 -0.0413227
15070000 -0.0394589
15080000 -0.0370919
15090000 -0.0354609
15100000 -0.0337728
15110000 -0.0319537
15120000 -0.0306355
15130000 -0.0287773
15140000 -0.0271037
15150000 -0.0255877
15160000 -0.0245183
15170000 -0.0226015
15180000 -0.0218408
15190000 -0.020127
15200000 -0.0199044
15210000 -0.0179102
15220000 -0.0166795
15230000 -0.0157825
15240000 -0.0149137
15250000 -0.0133882
15260000 -0.0125768
15270000 -0.0118761
15280000 -0.0111077
15290000 -0.0100097
15300000 -0.00941954
15310000 -0.0088022
15320000 -0.00823841
15330000 -0.00750079
15340000 -0.00726958
15350000 -0.00657143
15360000 -0.00571405
15370000 -0.00532206
15380000 -0.00490755
15390000 -0.00417546
15400000 -0.00392385
15410000 -0.00353839
15420000 -0.00344446
15430000 -0.00297563
15440000 -0.00296303
15450000 -0.00262142
15460000 -0.00233525
15470000 -0.00207531
15480000 -0.00206187
15490000 -0.00169958
15500000 -0.00139729
15510000 -0.00140876
15520000 -0.0012094
15530000 -0.00112241
15540000 -0.000852428
15550000 -0.000892419
15560000 -0.000979413
15570000 -0.000619924
15580000 -0.00068624
15590000 -0.000539514
15600000 -0.000410305
15610000 -0.000522324
15620000 -0.000245184
15630000 -0.000227076
15640000 -0.000153129
15650000 -0.000277584
15660000 -0.000174815
15670000 -0.000105034
15680000 7.83095e-05
15690000 -0.000109606
15700000 -7.69837e-05
15710000 2.73913e-05
15720000 -2.19236e-05
15730000 -2.76756e-05
15740000 0.000121939
15750000 3.41112e-05
15760000 0.000341797
15770000 0.000332552
15780000 2.95366e-05
15790000 0.000142868
15800000 0.000471434
15810000 0.000277262
15820000 0.000384551
15830000 0.000371241
15840000 0.000466156
15850000 0.000459487
15860000 0.000510957
15870000 0.000530203
15880000 0.000596508
15890000 0.000699609
15900000 0.000570598
15910000 0.000506044
15920000 0.000742552
15930000 0.00062559
15940000 0.000696187
15950000 0.000824631
15960000 0.00104524
15970000 0.00125577
15980000 0.0011186
15990000 0.00145051
16000000 0.00152099
16010000 0.00195357
16020000 0.00197688
16030000 0.00248281
16040000 0.00261451
16050000 0.00290802
16060000 0.00353934
16070000 0.00412745
16080000 0.00474638
16090000 0.00516115
16100000 0.00623651
16110000 0.00669031
16120000 0.00763177
16130000 0.00808039
16140000 0.00894073
16150000 0.00986406
16160000 0.0103497
16170000 0.0117928
16180000 0.0124319
16190000 0.0133553
16200000 0.0142506
16210000 0.0154947
16220000 0.0178561
16230000 0.018593
16240000 0.0197551
16250000 0.0215344
16260000 0.023994
16270000 0.0244595
16280000 0.0252358
16290000 0.0267096
16300000 0.0286672
16310000 0.0307917
16320000 0.0318439
16330000 0.0334044
16340000 0.0355211
16350000 0.0384268
16360000 0.0391279
16370000 0.0411281
16380000 0.0432574
16390000 0.0447489
16400000 0.0472528
16410000 0.0503948
16420000 0.0518256
16430000 0.0544311
16440000 0.0569172
16450000 0.0584563
16460000 0.0606312
16470000 0.0626743
16480000 0.0655076
16490000 0.0682048
16500000 0.0698009
16510000 0.0726817
16520000 0.0752207
16530000 0.0772673
16540000 0.0803301
16550000 0.0820082
16560000 0.0854145
16570000 0.0881771
16580000 0.0910724
16590000 0.0932842
16600000 0.0962638
16610000 0.0985419
16620000 0.100206
16630000 0.104507
16640000 0.106934
16650000 0.108758
16660000 0.112194
16670000 0.115247
16680000 0.117499
16690000 0.11931
16700000 0.122293
16710000 0.125165
16720000 0.128114
16730000 0.130994
16740000 0.132969
16750000 0.136605
16760000 0.139672
16770000 0.141033
16780000 0.143856
16790000 0.147275
16800000 0.149505
16810000 0.15282
16820000 0.154673
16830000 0.157645
16840000 0.160311
16850000 0.16274
16860000 0.165599
16870000 0.167405
16880000 0.169451
16890000 0.17356
16900000 0.175277
16910000 0.178236
16920000 0.18029
16930000 0.182025
16940000 0.184959
16950000 0.187712
16960000 0.189893
16970000 0.193029
16980000 0.194363
16990000 0.197053
17000000 0.19914
17010000 0.201572
17020000 0.20423
17030000 0.206094
17040000 0.208363
17050000 0.210343
17060000 0.212739
17070000 0.215328
17080000 0.217539
17090000 0.219591
17100000 0.221274
17110000 0.223637
17120000 0.225499
17130000 0.227924
17140000 0.230553
17150000 0.232559
17160000 0.234229
17170000 0.23582
17180000 0.238321
17190000 0.241251
17200000 0.242477
17210000 0.244513
17220000 0.246039
17230000 0.24862
17240000 0.250326
17250000 0.252271
17260000 0.253876
17270000 0.256434
17280000 0.257803
17290000 0.259298
17300000 0.262195
17310000 0.263153
17320000 0.265227
17330000 0.267121
17340000 0.268778
17350000 0.270436
17360000 0.272328
17370000 0.274247
17380000 0.275662
17390000 0.277521
17400000 0.279095
17410000 0.281039
17420000 0.282481
17430000 0.284821
17440000 0.285893
17450000 0.287694
17460000 0.289003
17470000 0.290901
17480000 0.292325
17490000 0.293807
17500000 0.294976
17510000 0.296773
17520000 0.298308
17530000 0.299789
17540000 0.301427
17550000 0.30247
17560000 0.3043
17570000 0.305855
17580000 0.307082
17590000 0.308778
17600000 0.30998
17610000 0.311144
17620000 0.312469
17630000 0.313896
17640000 0.315097
17650000 0.31636
17660000 0.317778
17670000 0.319348
17680000 0.320636
17690000 0.321933
17700000 0.323086
17710000 0.324652
17720000 0.325965
17730000 0.327323
17740000 0.327953
17750000 0.329898
17760000 0.330899
17770000 0.332656
17780000 0.333505
17790000 0.334464
17800000 0.335484
17810000 0.337062
17820000 0.338255
17830000 0.339455
17840000 0.340308
17850000 0.341435
17860000 0.342659
17870000 0.343802
17880000 0.344898
17890000 0.346066
17900000 0.347356
17910000 0.347514
17920000 0.349195
17930000 0.349657
17940000 0.350973
17950000 0.352064
17960000 0.352864
17970000 0.354271
17980000 0.355182
17990000 0.355983
18000000 0.35706
18010000 0.35781
18020000 0.358803
18030000 0.359958
18040000 0.360574
18050000 0.361401
18060000 0.362159
18070000 0.363289
18080000 0.363751
18090000 0.365247
18100000 0.365653
18110000 0.366441
18120000 0.367247
18130000 0.367826
18140000 0.36892
18150000 0.369942
18160000 0.370379
18170000 0.371158
18180000 0.371884
18190000 0.372769
18200000 0.373247
18210000 0.374223
18220000 0.374573
18230000 0.375185
18240000 0.376242
18250000 0.377044
18260000 0.377872
18270000 0.378394
18280000 0.378965
18290000 0.37933
18300000 0.379824
18310000 0.380566
18320000 0.381433
18330000 0.381926
18340000 0.382167
18350000 0.382794
18360000 0.383605
18370000 0.384015
18380000 0.38386
18390000 0.384572
18400000 0.385207
18410000 0.385571
18420000 0.385564
18430000 0.385895
18440000 0.386534
18450000 0.387109
18460000 0.387558
18470000 0.387668
18480000 0.388425
18490000 0.388922
18500000 0.389208
18510000 0.389965
18520000 0.390253
18530000 0.390773
18540000 0.391534
18550000 0.391738
18560000 0.391785
18570000 0.391987
18580000 0.392582
18590000 0.392361
18600000 0.392884
18610000 0.392543
18620000 0.393142
18630000 0.393102
18640000 0.393487
18650000 0.393565
18660000 0.393846
18670000 0.393883
18680000 0.394214
18690000 0.393907
18700000 0.394348
18710000 0.394624
18720000 0.39466
18730000 0.394711
18740000 0.394603
18750000 0.394904
18760000 0.394922
18770000 0.395053
18780000 0.395429
18790000 0.395129
18800000 0.395453
18810000 0.395873
18820000 0.39556
18830000 0.396006
18840000 0.395724
18850000 0.395292
18860000 0.395365
18870000 0.395299
18880000 0.395172
18890000 0.394739
18900000 0.394645
18910000 0.394791
18920000 0.394341
18930000 0.394409
18940000 0.394297
18950000 0.394551
18960000 0.394047
18970000 0.393687
18980000 0.393246
18990000 0.3936
19000000 0.393527
19010000 0.393522
19020000 0.393169
19030000 0.393201
19040000 0.393015
19050000 0.39237
19060000 0.392097
19070000 0.391856
19080000 0.391552
19090000 0.391151
19100000 0.390524
19110000 0.390002
19120000 0.390131
19130000 0.389712
19140000 0.389389
19150000 0.38908
19160000 0.388613
19170000 0.388819
19180000 0.387838
19190000 0.387713
19200000 0.38711
19210000 0.386716
19220000 0.386343
19230000 0.386018
19240000 0.385498
19250000 0.385161
19260000 0.38467
19270000 0.384636
19280000 0.38368
19290000 0.383377
19300000 0.383435
19310000 0.382588
19320000 0.382153
19330000 0.381831
19340000 0.381073
19350000 0.380867
19360000 0.38021
19370000 0.379399
19380000 0.378922
19390000 0.377974
19400000 0.378011
19410000 0.377074
19420000 0.37641
19430000 0.375733
19440000 0.375431
19450000 0.374753
19460000 0.374062
19470000 0.373352
19480000 0.37221
19490000 0.371495
19500000 0.370803
19510000 0.370041
19520000 0.369806
19530000 0.368875
19540000 0.368333
19550000 0.367035
19560000 0.366124
19570000 0.365723
19580000 0.365146
19590000 0.364641
19600000 0.363927
19610000 0.363422
19620000 0.362389
19630000 0.361457
19640000 0.360456
19650000 0.359471
19660000 0.359103
19670000 0.358032
19680000 0.357411
19690000 0.356204
19700000 0.355966
19710000 0.355013
19720000 0.353715
19730000 0.352774
19740000 0.352259
19750000 0.351216
19760000 0.350344
19770000 0.349355
19780000 0.348003
19790000 0.347064
19800000 0.346332
19810000 0.34526
19820000 0.344346
19830000 0.343854
19840000 0.342063
19850000 0.340558
19860000 0.339904
19870000 0.33856
19880000 0.337532
19890000 0.336571
19900000 0.335713
19910000 0.334187
19920000 0.333143
19930000 0.331948
19940000 0.330998
19950000 0.329197
19960000 0.328214
19970000 0.327347
19980000 0.32633
19990000 0.32501
20000000 0.32376
20010000 0.322113
20020000 0.321036
20030000 0.319545
20040000 0.3182
20050000 0.317556
20060000 0.316133
20070000 0.314311
20080000 0.312849
20090000 0.311667
20100000 0.31038
20110000 0.30901
20120000 0.30738
20130000 0.306252
20140000 0.304641
20150000 0.302869
20160000 0.301298
20170000 0.300326
20180000 0.299063
20190000 0.297818
20200000 0.295842
20210000 0.294188
20220000 0.292487
20230000 0.291492
20240000 0.289519
20250000 0.287711
20260000 0.286852
20270000 0.284879
20280000 0.283752
20290000 0.282013
20300000 0.280665
20310000 0.278316
20320000 0.276965
20330000 0.274896
20340000 0.27339
20350000 0.271435
20360000 0.26959
20370000 0.267947
20380000 0.266399
20390000 0.265025
20400000 0.262902
20410000 0.261401
20420000 0.259302
20430000 0.25671
20440000 0.255421
20450000 0.2533
20460000 0.251573
20470000 0.249656
20480000 0.247788
20490000 0.246171
20500000 0.244313
20510000 0.242314
20520000 0.240556
20530000 0.238284
20540000 0.236338
20550000 0.233615
20560000 0.23218
20570000 0.230575
20580000 0.228191
20590000 0.225451
20600000 0.224021
20610000 0.221691
20620000 0.219396
20630000 0.217626
20640000 0.214999
20650000 0.21321
20660000 0.210582
20670000 0.208725
20680000 0.205382
20690000 0.203214
20700000 0.201316
20710000 0.199061
20720000 0.196349
20730000 0.194001
20740000 0.191458
20750000 0.189792
20760000 0.186802
20770000 0.184698
20780000 0.183063
20790000 0.180083
20800000 0.177456
20810000 0.174624
20820000 0.17191
20830000 0.169072
20840000 0.166725
20850000 0.164118
20860000 0.163138
20870000 0.159399
20880000 0.156991
20890000 0.155011
20900000 0.151288
20910000 0.149161
20920000 0.14697
20930000 0.143185
20940000 0.141649
20950000 0.138203
20960000 0.13668
20970000 0.132641
20980000 0.130892
20990000 0.128034
21000000 0.125864
21010000 0.123769
21020000 0.120113
21030000 0.117565
21040000 0.116029
21050000 0.111992
21060000 0.108358
21070000 0.106632
21080000 0.104127
21090000 0.101449
21100000 0.0977521
21110000 0.0958892
21120000 0.0936919
21130000 0.0906708
21140000 0.0885774
21150000 0.0848439
21160000 0.0833729
21170000 0.0805598
21180000 0.0783553
21190000 0.076062
21200000 0.072759
21210000 0.0701699
21220000 0.0684948
21230000 0.0659478
21240000 0.0629677
21250000 0.0607885
21260000 0.0590746
21270000 0.0566375
21280000 0.0537895
21290000 0.0519194
21300000 0.0507594
21310000 0.0491112
21320000 0.0463738
21330000 0.0445199
21340000 0.041754
21350000 0.039341
21360000 0.0386655
21370000 0.0364949
21380000 0.0343304
21390000 0.0331041
21400000 0.0310252
21410000 0.0292901
21420000 0.028318
21430000 0.0263745
21440000 0.0250155
21450000 0.0239827
21460000 0.0224401
21470000 0.0207737
21480000 0.0185307
21490000 0.0176031
21500000 0.0164046
21510000 0.0152697
21520000 0.0141147
21530000 0.0133093
21540000 0.0122924
21550000 0.0116643
21560000 0.0112333
21570000 0.0106589
21580000 0.0100366
21590000 0.00892291
21600000 0.00817144
21610000 0.00720778
21620000 0.00678916
21630000 0.00628917
21640000 0.00558609
21650000 0.00540185
21660000 0.00500446
21670000 0.00437422
21680000 0.0040911
21690000 0.00371058
21700000 0.00308893
21710000 0.00306747
21720000 0.00264845
21730000 0.00240665
21740000 0.00230968
21750000 0.00240065
21760000 0.00200326
21770000 0.00172412
21780000 0.00170287
21790000 0.00136894
21800000 0.00121325
21810000 0.00119934
21820000 0.000947454
21830000 0.000857163
21840000 0.000677549
21850000 0.000724529
21860000 0.000538745
21870000 0.000491072
21880000 0.000560095
21890000 0.000386374
21900000 0.000511196
21910000 0.000231349
21920000 0.000336529
21930000 0.00020776
21940000 0.000117633
21950000 0.000120131
21960000 0.000216763
21970000 0.000205014
21980000 8.19228e-05
21990000 8.13955e-05
22000000 -4.81164e-05
22010000 -0.000165929
22020000 1.32699e-05
22030000 -2.68189e-05
22040000 7.63745e-06
22050000 -9.34677e-05
22060000 -0.000305981
22070000 -0.000143014
22080000 -0.000151979
22090000 -0.000265832
22100000 -0.000266701
22110000 -0.000277551
22120000 -0.000345182
22130000 -0.000321958
22140000 -0.00036789
22150000 -0.000483703
22160000 -0.000406756
22170000 -0.000364187
22180000 -0.000400865
22190000 -0.0003848
22200000 -0.000614757
22210000 -0.000713522
22220000 -0.000683389
22230000 -0.000786633
22240000 -0.000743418
22250000 -0.00106487
22260000 -0.00125479
22270000 -0.00140431
22280000 -0.00166203
22290000 -0.00203609
22300000 -0.00217236
22310000 -0.00245094
22320000 -0.00289638
22330000 -0.00314197
22340000 -0.00355213
22350000 -0.00423548
22360000 -0.00463303
22370000 -0.00513081
22380000 -0.00566112
22390000 -0.00655029
22400000 -0.00728836
22410000 -0.00791519
22420000 -0.00874388
22430000 -0.00922376
22440000 -0.0101192
22450000 -0.0115928
22460000 -0.0124924
22470000 -0.0134421
22480000 -0.0143309
22490000 -0.0152659
22500000 -0.0168359
22510000 -0.0179143
22520000 -0.0196334
22530000 -0.0210598
22540000 -0.0221778
22550000 -0.0224898
22560000 -0.0245565
22570000 -0.0264888
22580000 -0.0288863
22590000 -0.0296551
22600000 -0.0315317
22610000 -0.0335988
22620000 -0.0352066
22630000 -0.0374136
22640000 -0.0385884
22650000 -0.0399976
22660000 -0.0412954
22670000 -0.0452951
22680000 -0.0459008
22690000 -0.0484703
22700000 -0.0501105
22710000 -0.0526382
22720000 -0.0559341
22730000 -0.0570788
22740000 -0.0603677
22750000 -0.0618453
22760000 -0.0640552
22770000 -0.0672442
22780000 -0.069073
22790000 -0.07256
22800000 -0.0747715
22810000 -0.0769897
22820000 -0.0799261
22830000 -0.0825447
22840000 -0.0846763
22850000 -0.0874185
22860000 -0.0900698
22870000 -0.0923716
22880000 -0.0946691
22890000 -0.0980961
22900000 -0.100081
22910000 -0.103332
22920000 -0.105666
22930000 -0.108673
22940000 -0.111646
22950000 -0.114785
22960000 -0.116394
22970000 -0.118348
22980000 -0.122527
22990000 -0.124991
23000000 -0.127785
23010000 -0.12949
23020000 -0.132209
23030000 -0.135699
23040000 -0.138282
23050000 -0.141893
23060000 -0.143157
23070000 -0.146832
23080000 -0.148675
23090000 -0.150606
23100000 -0.154144
23110000 -0.157093
23120000 -0.15969
23130000 -0.16171
23140000 -0.164929
23150000 -0.167181
23160000 -0.17045
23170000 -0.172083
23180000 -0.174484
23190000 -0.176576
23200000 -0.179737
23210000 -0.181511
23220000 -0.18513
23230000 -0.186923
23240000 -0.189384
23250000 -0.191665
23260000 -0.194256
23270000 -0.196253
23280000 -0.198648
23290000 -0.201025
23300000 -0.203319
23310000 -0.206198
23320000 -0.208257
23330000 -0.209881
23340000 -0.212428
23350000 -0.214593
23360000 -0.216546
23370000 -0.219227
23380000 -0.221259
23390000 -0.223863
23400000 -0.225951
23410000 -0.228504
23420000 -0.229807
23430000 -0.23202
23440000 -0.234319
23450000 -0.235973
23460000 -0.238249
23470000 -0.239951
23480000 -0.242113
23490000 -0.243559
23500000 -0.246345
23510000 -0.24716
23520000 -0.249654
23530000 -0.251663
23540000 -0.253706
23550000 -0.25521
23560000 -0.257355
23570000 -0.259214
23580000 -0.260895
23590000 -0.262454
23600000 -0.264439
23610000 -0.266963
23620000 -0.268045
23630000 -0.27021
23640000 -0.272189
23650000 -0.27342
23660000 -0.2751
23670000 -0.277112
23680000 -0.27844
23690000 -0.280437
23700000 -0.281846
23710000 -0.28362
23720000 -0.285061
23730000 -0.287233
23740000 -0.288157
23750000 -0.289585
23760000 -0.291454
23770000 -0.292968
23780000 -0.294882
23790000 -0.296445
23800000 -0.29732
23810000 -0.299773
23820000 -0.300316
23830000 -0.302326
23840000 -0.303888
23850000 -0.305695
23860000 -0.307093
23870000 -0.308219
23880000 -0.30932
23890000 -0.310671
23900000 -0.312242
23910000 -0.313875
23920000 -0.315036
23930000 -0.316142
23940000 -0.317812
23950000 -0.318607
23960000 -0.320273
23970000 -0.321611
23980000 -0.322831
23990000 -0.324324
24000000 -0.325311
24010000 -0.326519
24020000 -0.327771
24030000 -0.329464
24040000 -0.330633
24050000 -0.331663
24060000 -0.332725
24070000 -0.333819
24080000 -0.33503
24090000 -0.336444
24100000 -0.337904
24110000 -0.338783
24120000 -0.339569
24130000 -0.340952
24140000 -0.34184
24150000 -0.343095
24160000 -0.344034
24170000 -0.345143
24180000 -0.346414
24190000 -0.347482
24200000 -0.348636
24210000 -0.349624
24220000 -0.350585
24230000 -0.351724
24240000 -0.352481
24250000 -0.353811
24260000 -0.354966
24270000 -0.355782
24280000 -0.35696
24290000 -0.35804
24300000 -0.358544
24310000 -0.359074
24320000 -0.36014
24330000 -0.36078
24340000 -0.362116
24350000 -0.362433
24360000 -0.36317
24370000 -0.364447
24380000 -0.365351
24390000 -0.36599
24400000 -0.367129
24410000 -0.36764
24420000 -0.368202
24430000 -0.369155
24440000 -0.370376
